Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1482157512,KME2928,NY,PAS,06/16/2022,40,SDN,INFIN,P,6780,10630,10680,20230520,62.0,62,62,969483,0062,0.0,0130A,,K,F,8120,17 AVE,,0,408,J2,,BBBBBBB,ALL,ALL,RED,0.0,2017,-,0,,,,,
1482157548,KME2928,NY,PAS,06/24/2022,40,SDN,INFIN,P,6780,10630,10680,20230520,62.0,62,62,969483,0062,0.0,0112A,,K,F,8120,17 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0.0,2017,-,0,,,,,
1482158103,LNJ4051,PA,PAS,06/28/2022,40,SDN,CHEVR,P,91030,49950,14530,0,62.0,62,62,957229,0062,0.0,1053P,,K,F,1848,WEST 11 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2008,-,0,,,,,
1482158115,KTL4192,NY,PAS,06/26/2022,98,SDN,CHEVR,P,6680,9780,9830,20240217,62.0,62,62,957229,0062,0.0,0426P,,K,F,6411,16 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0.0,2013,-,0,,,,,
1482158127,KNY3326,NY,PAS,06/25/2022,40,SDN,PORSC,P,6880,10230,10280,20230726,62.0,62,62,957229,0062,0.0,0905P,,K,F,7312,18 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2020,-,0,,,,,
1482158541,KPU6534,NY,PAS,06/13/2022,40,SDN,TOYOT,P,24450,9880,9930,20230906,62.0,62,62,970450,0062,0.0,0329A,,K,F,6620,CAMERON CT,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,
1482158577,KGH7244,NY,PAS,06/18/2022,40,SDN,HONDA,P,9930,7080,7230,20221002,62.0,62,62,970450,0062,0.0,0625A,,K,F,2039,67 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2020,-,0,,,,,
1482158590,KHY5207,NY,PAS,06/25/2022,40,VAN,FORD,P,90730,9830,14330,20230118,62.0,62,62,970450,0062,0.0,0150A,,K,F,1466,WEST 5 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2008,-,0,,,,,
1482158607,KGY6556,NY,PAS,06/29/2022,98,SUBN,JEEP,P,31330,9780,9830,20221115,62.0,62,62,970450,0062,0.0,0135A,,K,F,1563,DAHILL RD,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2021,-,0,,,,,
1482158693,KHH6374,NY,PAS,06/13/2022,98,SDN,HONDA,P,10680,6880,6980,20221101,62.0,62,62,972210,0062,0.0,0450P,,K,F,1824,82 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,2011,-,0,,,,,
1482158700,GCG2367,NY,PAS,06/13/2022,98,SUBN,FORD,P,7090,16480,6990,20221010,62.0,62,62,972210,0062,0.0,0709P,,K,F,1956,20 DR,,0,408,F2,,BBBBBBB,ALL,ALL,BLU,0.0,2015,-,0,,,,,
1482158711,HAE7716,NY,PAS,06/13/2022,98,SUBN,NISSA,P,10080,7080,7230,20221027,,0,62,972210,0062,0.0,0949P,,K,F,2066,71 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0.0,2022,-,0,,,,,
1482158735,HNE3952,NY,PAS,07/01/2022,46,SUBN,DODGE,P,10180,6680,6780,20230228,62.0,62,62,972210,0062,0.0,0600P,,K,F,1676,72 ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1482159521,KTP5813,NY,PAS,06/14/2022,40,SUBN,TOYOT,P,10330,7230,17330,20240208,62.0,62,62,961897,0062,0.0,0540A,,K,F,2144,BAYRIDGE PKWY,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,2013,-,0,,,,,
1482159715,JAH5453,NY,PAS,06/18/2022,98,SUBN,HYUND,P,0,40404,40404,20240130,62.0,62,62,968244,0062,0.0,0210P,,K,F,121,BCH 26 STREET,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0.0,2020,-,0,,,,,
1482159971,KVU4326,NY,PAS,06/20/2022,40,VAN,FORD,P,10330,6780,6880,20240309,62.0,62,62,970188,0062,0.0,0113A,,NY,F,1762,BAY RIDGE PKWY,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,2013,-,0,,,,,
1482159983,JUD4312,OH,PAS,06/20/2022,40,SUBN,FORD,P,9730,6880,6980,20230320,62.0,62,62,970088,0062,0.0,0617A,,,F,1829,63 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BL,0.0,2022,-,0,,,,,
1482160006,KTL1649,NY,PAS,06/22/2022,40,SUBN,TOYOT,P,9880,68740,24450,20231201,62.0,62,62,970188,0062,0.0,0210A,,K,F,1645,66 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0.0,2021,-,0,,,,,
1482160018,GJZ3797,NY,PAS,06/24/2022,40,SUBN,HONDA,P,10080,7080,7230,20231202,62.0,62,62,970188,0062,0.0,1207A,,K,O,2049,71 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,2005,-,0,,,,,
1482160055,LDUX34,FL,PAS,06/30/2022,40,,NISSA,P,10730,17330,7430,20230630,62.0,62,62,970188,0062,0.0,0203A,,,F,2251,83 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0.0,2020,-,0,,,,,
1482160298,KVD2294,NY,PAS,06/20/2022,98,VAN,HONDA,P,6680,10880,19030,20240113,62.0,62,62,972148,0062,0.0,0231A,,K,F,8671,16TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0.0,2006,-,0,,,,,
1482160584,LBL4305,PA,PAS,06/25/2022,40,SUBN,NISSA,P,91080,14530,14580,20221031,62.0,62,62,957251,0062,0.0,0700A,,K,F,1948,W 12 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1482160651,KPS4689,NY,PAS,06/15/2022,98,SUBN,PORSC,P,16380,10880,19030,20230929,62.0,62,62,957251,0062,0.0,0730A,,K,F,109,BAY 19 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2005,-,0,,,,,
1482160699,KUD9197,NY,PAS,06/17/2022,40,SUBN,TOYOT,P,10830,17330,7430,20240120,62.0,62,62,957251,0062,0.0,0640A,,K,O,2284,85 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,,,,,
1482160717,KSD8417,NY,PAS,06/15/2022,40,SUBN,AUDI,P,90680,9830,14330,20240109,62.0,62,62,957251,0062,0.0,1210A,,K,F,1430,W 4 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2015,-,0,,,,,
1482160912,HXL4286,NY,PAS,06/12/2022,98,SUBN,MAZDA,P,7530,10780,10830,20220129,62.0,62,62,970939,0062,0.0,1107P,,K,F,8415,24 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0.0,2015,-,0,,,,,
1482161321,GEN9345,NY,PAS,06/30/2022,24,SDN,LEXUS,P,16480,19030,15780,20230707,62.0,62,62,958579,0062,0.0,0400P,,K,F,126,BAY 22 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,2004,-,0,,,,,
1482161333,KNB8467,NY,PAS,06/28/2022,98,VAN,TOYOT,P,6580,9830,9880,20230617,62.0,62,62,967203,0062,0.0,0712P,,K,F,6507,15 AVE,,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0.0,2016,-,0,,,,,
1482161450,KRS8147,NY,PAS,06/29/2022,98,SUBN,,P,6880,10880,19030,20230731,62.0,62,62,972149,0062,0.0,1022P,1020P,K,F,8666,18 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1482161461,KRZ3070,NY,PAS,06/29/2022,40,SDN,TOYOT,P,16480,15780,30630,20231013,62.0,62,62,972149,0062,0.0,1005P,1001P,K,F,208,BAY 22 STREET,,20220629,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2014,-,0,,,,,
1482161485,KSU5972,NY,PAS,06/17/2022,40,SUBN,FORD,P,6980,10680,10730,20231025,62.0,62,62,972149,0062,0.0,0656P,0655P,K,F,8210,19TH AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1482161825,KWE4304,NY,PAS,06/22/2022,40,SUBN,JEEP,P,10680,6980,7080,20220605,62.0,62,62,946250,0062,0.0,1038P,,K,F,1919,82 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2019,-,0,,,,,
1482161862,KVH7267,NY,PAS,06/22/2022,98,SUBN,NISSA,P,90880,14330,14380,0,62.0,62,62,946250,0062,0.0,0850P,,K,F,1548,WEST 8 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2020,-,0,,,,,
1482161904,KPM5021,NY,PAS,06/16/2022,40,SUBN,LEXUS,P,90880,14330,14380,20231005,62.0,62,62,946250,0062,0.0,0947P,,K,F,1514,WEST 8 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,,,,,
1482161928,HFB6500,NY,PAS,06/16/2022,40,VAN,TOYOT,P,10730,7080,7230,20240325,62.0,62,62,946250,0062,0.0,0804P,,K,F,2065,83RD STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0.0,2016,-,0,,,,,
1482162301,JFC4188,NY,PAS,06/15/2022,98,SDN,MAZDA,P,19030,16980,17030,20230305,62.0,62,62,957090,0062,0.0,0905A,,K,F,2444,BENSON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0.0,2023,-,0,,,,,
1482162313,LTD8575,PA,PAS,06/18/2022,40,SUBN,MAZDA,P,10680,7530,81830,0,62.0,62,62,957090,0062,0.0,1046A,,K,F,2417,82 STREET,,0,408,D,,BBBBBBB,ALL,ALL,GY,0.0,2021,-,0,,,,,
1482162490,LXR5931,PA,PAS,06/14/2022,40,SDN,ACURA,P,16180,19030,15780,20230531,62.0,62,62,969483,0062,0.0,0119A,,K,F,88,BAY 13 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,
1482162532,KGR5761,NY,PAS,06/14/2022,40,,HYUND,P,6680,17380,10030,20220929,62.0,62,62,969483,0062,0.0,0213A,,K,F,6912,16 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,
1482163720,KBV6073,NY,PAS,06/22/2022,40,SDN,SUBAR,P,91130,14530,14580,20240420,62.0,62,62,969669,0062,0.0,1052A,,K,F,1904,W 13 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0.0,2022,-,6,,,,,
1482163755,KWX1881,NY,PAS,06/27/2022,98,SDN,NISSA,P,90530,9830,14380,20240301,62.0,62,62,969869,0062,0.0,0852A,,NY,F,1527,W 1 ST,,0,408,99,,BBBBBBB,ALL,ALL,SILVE,0.0,2009,-,0,,,,,
1482163901,JFH8395,NY,PAS,06/16/2022,98,SDN,HONDA,P,7230,10080,10180,20230115,62.0,62,62,970981,0062,0.0,0714A,,NY,F,7113,21 AVENUE,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0.0,2017,-,0,,,,,
1482164292,LXB9372,PA,PAS,06/24/2022,67,SUBN,,P,0,56725,0,0,62.0,62,62,959229,0062,0.0,0605A,,,,,WEST,LLOYD CT,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1482164632,HYS4232,NY,PAS,06/19/2022,98,SDN,ME/BE,P,10230,6980,7080,20240528,62.0,62,62,970977,0062,0.0,0820P,,K,F,1980,73 ST,,0,408,F7,,BBBBBBB,ALL,ALL,WH,0.0,2015,-,0,,,,,
1482164644,L7JRW,FL,PAS,06/27/2022,98,SDN,ME/BE,P,68730,6480,6580,0,62.0,62,62,970977,0062,0.0,0901P,,K,F,1461,OVINGTON AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1482164656,KUU7563,NY,PAS,06/19/2022,40,VAN,FORD,P,10730,7080,7230,20231028,62.0,62,62,970977,0062,0.0,0835P,,K,F,2065,83 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,2019,-,0,,,,,
1482164863,JHT3017,PA,PAS,06/20/2022,98,SUBN,MITSU,P,19030,6780,16280,0,62.0,62,62,969086,0062,0.0,0856A,,K,F,1714,BENSON AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1482165223,JCX4517,NY,PAS,06/27/2022,40,SUBN,TOYOT,P,7080,19030,15780,20220907,62.0,62,62,958936,0062,0.0,0835A,,K,F,8726,20TH AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2017,-,0,,,,,
1482165235,KKJ5661,NY,999,06/27/2022,40,SDN,DODGE,P,91130,49950,14530,20230407,62.0,62,62,958936,0062,0.0,0905A,,K,O,1879,W 13 ST,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2019,-,0,,,,,
1482165302,KVC6704,NY,PAS,06/27/2022,40,SUBN,HONDA,P,90730,9830,14330,20240328,62.0,62,62,958936,0062,0.0,1113A,,K,F,1464,W 5TH ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0.0,2007,-,0,,,,,
1482165338,KUU4964,99,PAS,06/12/2022,52,SUBN,,P,0,0,0,20240120,62.0,62,62,958936,0062,0.0,0208P,,K,,,N/W/C/O 86 ST,I/O 21ST AVE,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2021,-,0,,,,,
1482165648,KSP4112,NY,PAS,06/13/2022,40,SDN,HONDA,P,6980,10680,10730,20231115,62.0,62,62,967861,0062,0.0,0346A,,K,F,8210,19 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,SILVE,0.0,2015,-,1,,,,,
1482165661,JLN5852,NY,PAS,06/18/2022,98,SUBN,MAZDA,P,16630,15780,30630,20240228,62.0,62,62,967861,0062,0.0,0101A,,K,F,196,BAY 26 ST,,0,408,M5,,BBBBBBB,ALL,ALL,RED,0.0,2021,-,0,,,,,
1482166124,HMU5634,NY,PAS,06/30/2022,46,SDN,JEEP,P,10880,17330,16780,20221206,62.0,62,62,969360,0062,0.0,1143A,,K,F,2213,86 ST,,0,408,E2,,BBBBBBB,ALL,ALL,W,0.0,2014,-,0,,,,,
1482166252,GBZ5005,NY,PAS,06/30/2022,98,P-U,DODGE,P,17380,6680,6780,20220131,62.0,62,62,966245,0062,0.0,0517A,,K,F,1650,BAY RIDGE AVE,,0,408,J3,,BBBBBBB,ALL,ALL,ORANG,0.0,0,-,0,,,,,
1482166665,LST5060,PA,PAS,06/23/2022,40,VAN,HONDA,P,6980,10230,10280,20220531,62.0,62,62,967085,0062,0.0,1235A,,K,F,7314,19TH AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2009,-,0,,,,,
1482173001,JBJ2282,NY,PAS,06/12/2022,14,SUBN,NISSA,P,16780,19030,15780,20220626,62.0,62,62,962238,0062,0.0,0555P,,K,F,86,BAY 31 ST,,0,408,E4,,BBBBBBB,ALL,ALL,GY,0.0,2021,-,0,,,,,
1482173177,HFD2875,NY,PAS,06/12/2022,40,SDN,FORD,P,14330,90830,90780,20220901,62.0,62,62,962238,0062,0.0,0911P,,,F,117,AVE O,,0,408,F2,,BBBBBBB,ALL,ALL,BL,0.0,2019,-,0,,,,,
1482173190,KTY2637,NY,PAS,06/12/2022,98,SUBN,NISSA,P,9930,6780,6880,20231209,62.0,62,62,962238,0062,0.0,0844A,,K,F,1774,67 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1482173244,KTL1649,NY,PAS,06/12/2022,40,SUBN,TOYOT,P,9880,68740,24450,20231201,62.0,62,62,962238,0062,0.0,0838P,,K,F,1645,66 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2021,-,0,,,,,
1482173645,JFX3567,NY,PAS,07/01/2022,98,P-U,TOYOT,P,19030,16180,16230,20230131,62.0,62,62,937209,0062,0.0,0610P,,K,F,1638,BENSON AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0.0,2019,-,0,,,,,
1482173657,JGG4209,NY,PAS,07/01/2022,40,SUBN,CADIL,P,91030,14580,14630,20230119,62.0,62,62,937209,0062,0.0,1030P,,K,F,2060,W 11 ST,,0,408,F2,,BBBBBBB,ALL,ALL,W,0.0,2018,-,0,,,,,
1482173906,GST4040,NY,PAS,06/13/2022,40,VAN,FORD,P,6780,10380,10430,20221008,62.0,62,62,955323,0062,0.0,0804P,,K,F,7616,17 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,
1482174169,KLG4332,NY,PAS,06/18/2022,40,SDN,NISSA,P,90680,9830,14330,20230722,62.0,62,62,963985,0062,0.0,1155P,,NY,F,1430,W 4 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2022,-,0,,,,,
1482174698,KTW5354,NY,PAS,06/17/2022,98,SDN,TOYOT,P,6780,9980,17380,20240107,62.0,62,62,942195,0062,0.0,0210P,,K,F,6820,17 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0.0,2019,-,0,,,,,
1482174704,JMB4621,NY,PAS,06/27/2022,98,SUBN,HONDA,P,77030,7630,17130,20230922,62.0,62,62,942195,0062,0.0,0140A,,K,F,1824,SHORE PKWY,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2001,-,0,,,,,
1482174716,GTD1974,NY,PAS,06/27/2022,40,SDN,ME/BE,P,77030,7630,17130,20220731,62.0,62,62,942995,0062,0.0,0147P,,K,F,1824,SHORE PKWY,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2020,-,0,,,,,
1482175370,KWM4008,NY,PAS,06/30/2022,98,SUBN,HYUND,P,10080,7230,17330,20240628,62.0,62,62,966404,0062,0.0,0838A,,K,F,2172,71 STREET,,0,408,E4,,BBBBBBB,ALL,ALL,BL,0.0,2004,-,0,,,,,
1482175381,KWW3571,NY,PAS,06/30/2022,46,SDN,BMW,P,10880,17330,16780,20240403,61.0,61,62,965045,0062,0.0,1145A,1145A,K,F,2213,86 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2007,-,0,,,,,
1482175757,KUT6960,NY,PAS,06/12/2022,40,P-U,RAM,P,90730,9830,14330,20240430,62.0,62,62,969439,0062,0.0,1206P,,K,F,1466,W 5 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,2022,-,0,,,,,
1482175769,JPX2188,NY,PAS,06/12/2022,40,SUBN,NISSA,P,31330,9730,14330,20231130,62.0,62,62,969439,0062,0.0,1214P,,K,F,1514,DAHILL RD,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2016,-,0,,,,,
1482175770,JNY5329,NY,PAS,06/13/2022,98,SUBN,HONDA,P,9630,6680,6780,20331022,62.0,62,62,969439,0062,0.0,0816A,,K,F,1632,61 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,0,-,0,,,,,
1482175782,KUU7563,NY,PAS,06/13/2022,40,VAN,FORD,P,10730,7080,7230,20231028,62.0,62,62,969439,0062,0.0,0140P,,K,F,2035,83 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1482176336,KFA3971,NY,PAS,06/13/2022,40,SUBN,GMC,P,16280,18950,10780,20220908,62.0,62,62,938308,0062,0.0,0106A,,K,O,8142,BAY 16 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,0,-,0,,,,,
1482378115,KEP3161,99,PAS,07/04/2022,14,,FORD,P,22130,24790,0,20220930,113.0,113,113,967749,0113,0.0,1045P,,Q,O,,134 AVE,173 STREET,0,408,F7,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1482380675,GWM1473,NY,PAS,06/28/2022,46,SUBN,HONDA,P,24390,21290,29090,20230309,113.0,113,113,971238,0113,0.0,0145A,0135A,,F,120-27,167 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1482381928,KVG5702,NY,PAS,07/01/2022,70,SDN,BMW,P,25870,56660,0,20220226,113.0,113,113,967818,0113,0.0,0845A,,Q,,,199 ST,NASHVILLE BLVD,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,2015,-,0,,,,,
1482381941,KTV5083,NY,PAS,07/01/2022,70,SDN,INFIN,P,25890,56660,0,20220212,113.0,113,113,967818,0113,0.0,0900A,,Q,,,200 ST,NASHVILLE BLVD,0,408,J2,,BBBBBBB,ALL,ALL,TAN,0.0,2017,-,0,,,,,
1482392173,JBE6124,NY,PAS,06/27/2022,50,SDN,SUBAR,P,17540,53790,0,20220906,106.0,106,106,967486,0106,0.0,1235A,,Q,F,,86 STREET,LIBERTY AVE,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2002,-,0,,,,,
1482392185,KNF5723,99,PAS,06/26/2022,40,SDN,BMW,P,21590,20790,0,20230625,106.0,106,106,967486,0106,0.0,0200A,,Q,F,,124 ST,115 AVE,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0.0,2017,-,0,,,,,
1482398278,GJJ1155,NY,PAS,06/16/2022,21,,TOYOT,P,31890,60820,35290,20230730,100.0,100,100,965952,0100,0.0,0148P,,Q,F,330,BEACH 67 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BR,0.0,2015,-,0,,,,,
1482399489,KTX4240,NY,PAS,06/09/2022,98,SDN,ME/BE,P,31590,52890,60790,20220716,100.0,100,100,959651,0100,0.0,0718A,,Q,F,176,B 60 ST,,0,408,99,,BBBBBBB,ALL,ALL,WH,0.0,2018,-,0,,,,,
1482399507,KHG5836,NY,PAS,06/20/2022,98,SDN,,P,27820,31990,32140,20230110,100.0,100,100,959651,0100,0.0,0358A,,Q,F,69-44,ALMEDA AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GRY,0.0,2019,-,0,,,,,
1482399519,JHM3589,NY,PAS,07/01/2022,98,SUBN,GMC,P,5293,40890,19390,20230507,100.0,100,100,959651,0100,0.0,0930P,,Q,F,12,E 6TH RD,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0.0,2008,-,0,,,,,
1482399908,GWB6951,NY,PAS,06/26/2022,20,SUBN,VOLVO,P,33290,60790,60820,20230120,100.0,100,100,961858,0100,0.0,0605P,,Q,F,214,B 96 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,2021,-,0,,,,,
1482399910,KPT7372,NY,PAS,06/26/2022,20,SUBN,HONDA,P,33290,60790,60820,20231021,100.0,100,100,961858,0100,0.0,0609P,,Q,F,214,B 96 ST,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2022,-,0,,,,,
1482401289,HNV6844,PA,PAS,06/25/2022,40,VAN,DODGE,P,33720,60800,60790,0,100.0,100,100,957607,0100,0.0,0436P,,Q,F,201,BEACH 108 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,0,-,0,,,,,
1482401307,KUR8634,NY,PAS,06/25/2022,14,SDN,TOYOT,P,34640,57970,60790,20240228,100.0,100,100,957607,0100,0.0,0503P,,Q,O,134,BEACH 129 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WHI,0.0,2022,-,0,,,,,
1482401319,KJN6800,NY,PAS,06/25/2022,14,SDN,TOYOT,P,35135,57970,60790,20230123,100.0,100,100,957607,0100,0.0,0704P,,Q,O,138,BEACH 149 STREET,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2021,-,0,,,,,
1482402129,HCZ9978,NY,PAS,05/28/2022,40,SUBN,JEEP,P,62200,33640,35780,20231214,100.0,100,100,955470,0100,0.0,0105A,,Q,F,106-20,SHORE FRONT PARKWAY,,0,408,J3,,BBBBBBB,ALL,ALL,BLUE,0.0,2012,-,1,,,,,
1482405842,KXC5970,NY,PAS,06/22/2022,40,SDN,BMW,P,59990,35780,51090,20240607,103.0,103,103,964445,0103,0.0,0925A,,Q,F,140-40,QUEENS BLVD,,0,408,D,,BBBBBBB,ALL,ALL,W,0.0,2012,-,0,,,,,
1482405866,JBY6679,NY,PAS,06/22/2022,98,SUBN,TOYOT,P,18540,51090,25870,20220903,103.0,103,103,964445,0103,0.0,1035A,,Q,F,198-08,93 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,,,,,
1482405878,KSF9668,NY,PAS,06/22/2022,98,SUBN,HONDA,P,19140,25540,25600,20221129,,0,103,964445,0103,0.0,1220P,,Q,F,193-02,99 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,W,0.0,2022,-,0,,,,,
1482405880,G9807J,FL,PAS,06/22/2022,40,SDN,HYUND,P,25070,49690,18040,0,103.0,103,103,964445,0103,0.0,0214P,,Q,F,88-30,181 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2017,-,0,,,,,
1482406081,KGR5358,NY,PAS,06/19/2022,98,SDN,LEXUS,P,25790,19720,49990,20220922,103.0,103,103,968175,0103,0.0,0903P,,Q,F,104-38,197 ST,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2008,-,0,,,,,
1482411489,HNF2354,NY,PAS,06/21/2022,21,SDN,ME/BE,P,33140,49890,60790,20230126,100.0,100,100,957573,0100,0.0,1043P,,Q,F,196,BEACH 92 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHTE,0.0,2016,-,0,,,,,
1482411519,JPT1831,PA,PAS,05/31/2022,40,SDN,ACURA,P,33160,62200,49890,0,100.0,100,100,957573,0100,0.0,0520P,,Q,F,126,BEACH 93 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1482411532,KFN5880,NY,PAS,05/30/2022,40,SUBN,CHEVR,P,33540,62200,60790,20220805,100.0,100,100,957573,0100,0.0,0521P,,Q,F,174,BEACH 102 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BN,0.0,2020,-,0,,,,,
1482411647,HDU4321,NY,PAS,06/20/2022,20,SUBN,LEXUS,P,34090,60790,57290,20210125,100.0,100,100,939580,0100,0.0,0630P,,Q,F,212,B 118 STREET,,0,408,D1,,YBBBBYY,ALL,ALL,BLK,0.0,2012,-,0,,,,,
1482411659,JGU5170,NY,PAS,06/20/2022,20,SDN,TOYOT,P,34090,60790,57290,20220910,100.0,100,100,939580,0100,0.0,0630P,,Q,O,212,B 118 STREET,,0,408,D,,YBBBBYY,ALL,ALL,GY,0.0,2020,-,0,,,,,
1482411672,KSD3842,NY,PAS,06/20/2022,20,P-U,DODGE,P,34740,60790,57290,20230730,100.0,100,100,939580,0100,0.0,0450P,,Q,O,209,B 131 STREET,,0,408,D,,YBBBBYY,ALL,ALL,GY,0.0,2019,-,0,,,,,
1482411684,KLB4459,NY,PAS,06/20/2022,20,SDN,BMW,P,35095,60790,57290,20230502,100.0,100,100,939580,0100,0.0,0505P,,Q,O,211,B 141 STREET,,0,408,D,,YBBBBYY,ALL,ALL,WH,0.0,2008,-,0,,,,,
